,id,rodada_id,pontos,preco,variacao,media
0,50294,14,0.0,3.06,0.0,-1.1
1,50294,15,0.0,3.06,0.0,-1.1
2,50294,16,0.0,3.06,0.0,-1.1
3,50294,17,0.0,3.06,0.0,-1.1
4,50294,18,0.0,3.06,0.0,-1.1
5,50294,19,0.0,3.06,0.0,-1.1
6,50294,20,0.0,3.06,0.0,-1.1
7,50294,21,0.0,3.06,0.0,-1.1
8,50294,22,0.0,3.06,0.0,-1.1
9,50294,23,0.0,2.72,-0.34,-0.82
10,50294,24,0.0,2.72,0.0,-0.82
11,50294,25,0.0,2.63,-0.09,-0.66
12,37614,14,0.0,4.67,-0.38,0.8
13,37614,15,0.0,4.51,-0.16,0.53
14,37614,16,0.6,4.48,-0.03,0.55
15,37614,17,3.4,5.04,0.56,1.12
16,37614,18,0.0,5.04,0.0,1.12
17,37614,19,0.0,5.04,0.0,1.12
18,37614,20,0.0,5.04,0.0,1.12
19,37614,21,0.0,5.04,0.0,1.12
20,37614,22,4.5,5.24,0.2,1.68
21,37614,23,-2.8,3.95,-1.29,1.04
22,37614,24,0.0,3.95,0.0,1.04
23,37614,25,2.1,4.56,0.61,1.17
24,37246,14,2.55,8.63,0.05,3.22
25,37246,15,3.04,8.75,0.12,3.21
26,37246,16,3.73,8.86,0.11,3.25
27,37246,17,0.51,8.31,-0.55,3.07
28,37246,18,3.07,8.72,0.41,3.07
29,37246,19,4.14,8.92,0.2,3.13
30,37246,20,6.15,9.32,0.4,3.3
31,37246,21,5.84,9.44,0.12,3.43
32,37246,22,5.15,9.52,0.08,3.52
33,37246,23,6.35,9.81,0.29,3.65
34,37246,24,1.8,9.05,-0.76,3.57
35,37246,25,6.3,9.74,0.69,3.69
36,50284,14,,,,
37,50284,15,,,,
38,50284,16,,,,
39,50284,17,0.0,5.0,0.0,0.0
40,50284,18,2.0,4.8,-0.2,2.0
41,50284,19,0.0,4.8,0.0,2.0
42,50284,20,0.0,4.8,0.0,2.0
43,50284,21,0.0,4.8,0.0,2.0
44,50284,22,0.0,4.8,0.0,2.0
45,50284,23,0.0,4.8,0.0,2.0
46,50284,24,3.2,4.65,-0.15,2.6
47,50284,25,0.7,4.21,-0.44,1.97
48,50313,14,0.0,5.19,0.0,1.52
49,50313,15,0.0,5.19,0.0,1.52
50,50313,16,0.0,5.19,0.0,1.52
51,50313,17,0.0,5.19,0.0,1.52
52,50313,18,0.0,5.19,0.0,1.52
53,50313,19,-1.5,4.15,-1.04,1.09
54,50313,20,1.3,4.55,0.4,1.12
55,50313,21,0.0,4.55,0.0,1.12
56,50313,22,-3.0,3.78,-0.77,0.66
57,50313,23,0.2,4.22,0.44,0.61
58,50313,24,3.0,4.68,0.46,0.83
59,50313,25,1.2,4.36,-0.32,0.86
60,37656,14,-0.5,9.42,0.02,2.91
61,37656,15,8.0,10.95,1.53,3.33
62,37656,16,-1.6,9.27,-1.68,2.95
63,37656,17,12.0,11.69,2.42,3.6
64,37656,18,-2.6,9.3,-2.39,3.19
65,37656,19,-2.6,9.06,-0.24,2.83
66,37656,20,2.0,9.67,0.61,2.78
67,37656,21,16.0,12.28,2.61,3.51
68,37656,22,-2.0,9.51,-2.77,3.22
69,37656,23,-2.3,9.29,-0.22,2.94
70,37656,24,5.0,10.4,1.11,3.04
71,37656,25,7.0,10.71,0.31,3.22
72,37655,14,1.6,3.92,0.12,0.8
73,37655,15,0.1,3.6,-0.32,0.57
74,37655,16,-0.3,3.39,-0.21,0.35
75,37655,17,2.0,3.79,0.4,0.68
76,37655,18,0.0,3.79,0.0,0.68
77,37655,19,-0.5,3.26,-0.53,0.48
78,37655,20,0.0,3.26,0.0,0.48
79,37655,21,-0.3,3.15,-0.11,0.37
80,37655,22,-2.3,2.71,-0.44,0.04
81,37655,23,2.9,3.57,0.86,0.36
82,37655,24,-3.4,2.42,-1.15,-0.02
83,37655,25,0.2,2.89,0.47,0.0
84,50293,14,0.0,8.11,0.0,1.3
85,50293,15,0.7,7.08,-1.03,1.0
86,50293,16,0.0,7.08,0.0,1.0
87,50293,17,0.0,7.08,0.0,1.0
88,50293,18,1.5,6.79,-0.29,1.17
89,50293,19,0.0,6.79,0.0,1.17
90,50293,20,0.0,6.79,0.0,1.17
91,50293,21,0.0,6.79,0.0,1.17
92,50293,22,0.0,6.79,0.0,1.17
93,50293,23,0.0,6.79,0.0,1.17
94,50293,24,0.0,6.79,0.0,1.17
95,50293,25,0.0,6.79,0.0,1.17
96,50301,14,-2.3,6.81,-0.6,1.66
97,50301,15,1.2,7.29,0.48,1.61
98,50301,16,0.2,7.01,-0.28,1.48
99,50301,17,0.1,6.91,-0.1,1.36
100,50301,18,2.6,7.3,0.39,1.46
101,50301,19,0.4,6.89,-0.41,1.38
102,50301,20,5.2,7.69,0.8,1.63
103,50301,21,2.5,7.34,-0.35,1.68
104,50301,22,0.0,7.34,0.0,1.68
105,50301,23,0.0,7.34,0.0,1.68
106,50301,24,0.0,7.34,0.0,1.68
107,50301,25,0.0,7.34,0.0,1.68
108,37657,14,0.0,6.97,0.0,4.7
109,37657,15,0.0,6.97,0.0,4.7
110,37657,16,0.0,6.97,0.0,4.7
111,37657,17,0.0,6.97,0.0,4.7
112,37657,18,0.0,6.97,0.0,4.7
113,37657,19,0.0,6.97,0.0,4.7
114,37657,20,0.0,6.97,0.0,4.7
115,37657,21,0.0,6.97,0.0,4.7
116,37657,22,0.0,6.97,0.0,4.7
117,37657,23,0.0,6.97,0.0,4.7
118,37657,24,0.0,6.97,0.0,4.7
119,37657,25,0.0,6.97,0.0,4.7
120,37646,14,1.2,3.89,-0.43,2.18
121,37646,15,5.2,4.69,0.8,2.4
122,37646,16,-4.2,3.04,-1.65,1.96
123,37646,17,0.0,3.04,0.0,1.96
124,37646,18,0.0,3.04,0.0,1.96
125,37646,19,7.2,4.82,1.78,2.29
126,37646,20,6.9,4.98,0.16,2.56
127,37646,21,-0.1,3.92,-1.06,2.41
128,37646,22,1.2,4.15,0.23,2.35
129,37646,23,-1.6,3.64,-0.51,2.15
130,37646,24,8.1,5.29,1.65,2.43
131,37646,25,0.9,4.16,-1.13,2.36
132,37281,14,0.0,9.44,0.0,3.17
133,37281,15,0.0,9.44,0.0,3.17
134,37281,16,0.0,9.44,0.0,3.17
135,37281,17,0.0,9.44,0.0,3.17
136,37281,18,3.77,9.43,-0.01,3.21
137,37281,19,4.91,9.66,0.23,3.32
138,37281,20,5.55,9.83,0.17,3.46
139,37281,21,8.13,10.46,0.63,3.73
140,37281,22,3.1,9.81,-0.65,3.69
141,37281,23,3.45,9.88,0.07,3.68
142,37281,24,1.67,9.52,-0.36,3.58
143,37281,25,6.11,10.18,0.66,3.7
144,50324,14,-0.5,10.36,-0.8,3.07
145,50324,15,0.0,10.36,0.0,3.07
146,50324,16,0.0,10.36,0.0,3.07
147,50324,17,0.0,10.36,0.0,3.07
148,50324,18,-1.7,9.56,-0.8,2.67
149,50324,19,0.0,9.56,0.0,2.67
150,50324,20,0.0,9.56,0.0,2.67
151,50324,21,0.0,9.56,0.0,2.67
152,50324,22,0.0,9.46,-0.1,2.46
153,50324,23,0.0,9.46,0.0,2.46
154,50324,24,0.0,9.46,0.0,2.46
155,50324,25,0.0,9.05,-0.41,2.28
156,50328,14,0.0,5.0,0.0,0.0
157,50328,15,0.0,5.0,0.0,0.0
158,50328,16,0.0,5.0,0.0,0.0
159,50328,17,0.0,5.0,0.0,0.0
160,50328,18,0.0,5.0,0.0,0.0
161,50328,19,0.0,5.0,0.0,0.0
162,50328,20,0.0,5.0,0.0,0.0
163,50328,21,0.0,5.0,0.0,0.0
164,50328,22,0.0,5.0,0.0,0.0
165,50328,23,0.0,5.0,0.0,0.0
166,50328,24,0.0,5.0,0.0,0.0
167,50328,25,0.0,5.0,0.0,0.0
168,50317,14,0.2,5.78,-0.82,1.77
169,50317,15,8.0,7.52,1.74,3.33
170,50317,16,1.5,6.55,-0.97,2.96
171,50317,17,5.1,7.33,0.78,3.32
172,50317,18,1.5,6.78,-0.55,3.06
173,50317,19,10.8,8.69,1.91,4.03
174,50317,20,6.5,8.32,-0.37,4.3
175,50317,21,9.7,9.26,0.94,4.84
176,50317,22,0.0,9.26,0.0,4.84
177,50317,23,6.0,8.95,-0.31,4.95
178,50317,24,6.0,9.08,0.13,5.04
179,50317,25,-0.1,7.98,-1.1,4.64
180,50407,14,0.0,4.76,0.0,0.82
181,50407,15,1.2,4.67,-0.09,0.9
182,50407,16,0.0,4.67,0.0,0.9
183,50407,17,0.0,4.67,0.0,0.9
184,50407,18,0.0,4.67,0.0,0.9
185,50407,19,0.0,4.67,0.0,0.9
186,50407,20,0.0,4.67,0.0,0.9
187,50407,21,0.0,4.67,0.0,0.9
188,50407,22,2.4,4.67,0.0,1.15
189,50407,23,0.0,4.67,0.0,1.15
190,50407,24,0.0,4.67,0.0,1.15
191,50407,25,0.0,4.67,0.0,1.15
192,50645,14,3.5,8.77,0.44,3.35
193,50645,15,6.6,9.45,0.68,3.71
194,50645,16,7.0,9.67,0.22,4.04
195,50645,17,-5.5,7.48,-2.19,3.17
196,50645,18,-0.7,8.06,0.58,2.85
197,50645,19,-0.1,8.03,-0.03,2.62
198,50645,20,1.4,8.18,0.15,2.53
199,50645,21,0.0,8.18,0.0,2.53
200,50645,22,2.7,8.43,0.25,2.54
201,50645,23,0.0,8.43,0.0,2.54
202,50645,24,0.0,8.43,0.0,2.54
203,50645,25,0.0,8.43,0.0,2.54
204,51042,14,0.0,3.71,-0.95,0.67
205,51042,15,4.4,4.52,0.81,0.96
206,51042,16,10.3,5.79,1.27,1.63
207,51042,17,-0.3,4.17,-1.62,1.5
208,51042,18,4.9,5.09,0.92,1.71
209,51042,19,4.6,5.16,0.07,1.88
210,51042,20,10.1,6.28,1.12,2.34
211,51042,21,9.8,6.57,0.29,2.73
212,51042,22,1.1,5.3,-1.27,2.65
213,51042,23,9.2,6.77,1.47,2.96
214,51042,24,7.5,6.67,-0.1,3.17
215,51042,25,0.0,6.67,0.0,3.17
216,51194,14,0.0,5.26,0.0,4.4
217,51194,15,0.0,5.26,0.0,4.4
218,51194,16,0.0,5.26,0.0,4.4
219,51194,17,1.2,4.38,-0.88,3.33
220,51194,18,-2.5,3.67,-0.71,1.87
221,51194,19,-2.3,3.55,-0.12,1.04
222,51194,20,0.0,3.84,0.29,0.87
223,51194,21,0.0,3.84,0.0,0.87
224,51194,22,1.2,4.03,0.19,0.92
225,51194,23,2.3,4.23,0.2,1.09
226,51194,24,0.6,3.93,-0.3,1.04
227,51194,25,-2.0,3.41,-0.52,0.74
228,51415,14,3.8,4.44,0.91,0.95
229,51415,15,1.3,4.09,-0.35,0.98
230,51415,16,0.0,4.09,0.0,0.98
231,51415,17,0.0,4.09,0.0,0.98
232,51415,18,0.0,4.09,0.0,0.98
233,51415,19,0.0,4.09,0.0,0.98
234,51415,20,0.0,4.09,0.0,0.98
235,51415,21,0.0,4.09,0.0,0.98
236,51415,22,0.0,4.09,0.0,0.98
237,51415,23,0.0,4.09,0.0,0.98
238,51415,24,0.0,4.09,0.0,0.98
239,51415,25,0.0,4.09,0.0,0.98
240,50408,14,0.0,6.0,0.0,0.0
241,50408,15,0.0,6.0,0.0,0.0
242,50408,16,0.0,6.0,0.0,0.0
243,50408,17,0.0,6.0,0.0,0.0
244,50408,18,0.0,6.0,0.0,0.0
245,50408,19,0.0,6.0,0.0,0.0
246,50408,20,0.0,6.0,0.0,0.0
247,50408,21,0.0,6.0,0.0,0.0
248,50408,22,0.0,6.0,0.0,0.0
249,50408,23,0.0,6.0,0.0,0.0
250,50408,24,0.0,6.0,0.0,0.0
251,50408,25,0.0,6.0,0.0,0.0
252,50459,14,-1.4,7.01,-0.69,2.47
253,50459,15,0.0,7.01,0.0,2.47
254,50459,16,0.0,7.01,0.0,2.47
255,50459,17,0.0,7.01,0.0,2.47
256,50459,18,-0.3,6.76,-0.25,2.24
257,50459,19,-1.9,6.34,-0.42,1.92
258,50459,20,0.0,6.34,0.0,1.92
259,50459,21,0.0,6.34,0.0,1.92
260,50459,22,0.0,6.34,0.0,1.92
261,50459,23,0.0,6.34,0.0,1.92
262,50459,24,0.0,6.34,0.0,1.92
263,50459,25,0.0,6.34,0.0,1.92
264,50877,14,0.0,2.79,0.0,1.03
265,50877,15,0.0,2.79,0.0,1.03
266,50877,16,0.0,2.79,0.0,1.03
267,50877,17,3.2,3.33,0.54,1.3
268,50877,18,0.0,3.33,0.0,1.3
269,50877,19,0.0,3.33,0.0,1.3
270,50877,20,0.0,3.33,0.0,1.3
271,50877,21,0.0,3.33,0.0,1.3
272,50877,22,0.0,3.33,0.0,1.3
273,50877,23,0.0,3.33,0.0,1.3
274,50877,24,-3.2,2.19,-1.14,0.8
275,50877,25,0.0,2.19,0.0,0.8
276,51495,14,0.0,6.87,0.0,3.18
277,51495,15,-0.3,5.62,-1.25,2.6
278,51495,16,0.2,5.59,-0.03,2.26
279,51495,17,-1.4,5.22,-0.37,1.8
280,51495,18,-2.4,4.91,-0.31,1.33
281,51495,19,6.0,6.31,1.4,1.8
282,51495,20,-0.3,5.28,-1.03,1.61
283,51495,21,5.4,6.29,1.01,1.93
284,51495,22,-0.9,5.32,-0.97,1.71
285,51495,23,1.0,5.58,0.26,1.66
286,51495,24,7.7,6.74,1.16,2.06
287,51495,25,9.8,7.23,0.49,2.54
288,51549,14,,,,
289,51549,15,0.0,3.0,0.0,0.0
290,51549,16,0.0,3.0,0.0,0.0
291,51549,17,0.0,3.0,0.0,0.0
292,51549,18,0.0,3.0,0.0,0.0
293,51549,19,0.0,3.0,0.0,0.0
294,51549,20,0.0,3.0,0.0,0.0
295,51549,21,0.0,3.0,0.0,0.0
296,51549,22,0.0,3.0,0.0,0.0
297,51549,23,0.0,3.0,0.0,0.0
298,51549,24,0.0,3.0,0.0,0.0
299,51549,25,-2.8,1.72,-1.28,-2.8
300,52618,14,0.0,2.8,0.0,0.6
301,52618,15,7.9,4.1,1.3,1.82
302,52618,16,0.2,2.92,-1.18,1.59
303,52618,17,6.2,4.04,1.12,2.17
304,52618,18,-0.3,3.03,-1.01,1.9
305,52618,19,0.0,3.03,0.0,1.9
306,52618,20,0.0,3.03,0.0,1.9
307,52618,21,0.0,3.03,0.0,1.9
308,52618,22,0.0,3.03,0.0,1.9
309,52618,23,0.0,3.03,0.0,1.9
310,52618,24,3.4,3.52,0.49,2.05
311,52618,25,0.0,3.52,0.0,2.05
312,51413,14,0.0,7.05,0.0,10.6
313,51413,15,7.7,8.01,0.96,9.63
314,51413,16,0.0,8.01,0.0,9.63
315,51413,17,0.0,8.01,0.0,9.63
316,51413,18,0.0,8.01,0.0,9.63
317,51413,19,0.0,8.01,0.0,9.63
318,51413,20,0.0,8.01,0.0,9.63
319,51413,21,0.0,8.01,0.0,9.63
320,51413,22,0.0,8.01,0.0,9.63
321,51413,23,0.0,8.01,0.0,9.63
322,51413,24,0.0,8.01,0.0,9.63
323,51413,25,0.0,8.01,0.0,9.63
324,51772,14,8.7,13.06,1.84,3.83
325,51772,15,-0.5,11.53,-1.53,3.47
326,51772,16,0.0,11.38,-0.15,3.2
327,51772,17,4.1,12.03,0.65,3.26
328,51772,18,7.1,12.63,0.6,3.52
329,51772,19,11.7,13.59,0.96,4.03
330,51772,20,0.0,13.59,0.0,4.03
331,51772,21,5.7,12.75,-0.84,4.13
332,51772,22,6.4,13.07,0.32,4.26
333,51772,23,5.2,12.93,-0.14,4.31
334,51772,24,0.6,12.07,-0.86,4.12
335,51772,25,-1.3,11.52,-0.55,3.86
336,54395,14,7.4,10.32,1.47,2.31
337,54395,15,-1.9,8.74,-1.58,1.99
338,54395,16,0.0,8.74,0.0,1.99
339,54395,17,-3.6,8.04,-0.7,1.59
340,54395,18,0.3,8.52,0.48,1.5
341,54395,19,4.4,9.17,0.65,1.68
342,54395,20,0.0,9.17,0.0,1.68
343,54395,21,0.0,9.17,0.0,1.68
344,54395,22,4.4,9.21,0.04,1.84
345,54395,23,-0.9,8.29,-0.92,1.69
346,54395,24,-0.2,8.27,-0.02,1.59
347,54395,25,1.2,8.35,0.08,1.57
348,52674,14,0.3,4.93,-0.93,2.07
349,52674,15,-0.6,4.71,-0.22,1.83
350,52674,16,3.8,5.44,0.73,1.99
351,52674,17,7.4,6.24,0.8,2.41
352,52674,18,0.1,5.1,-1.14,2.25
353,52674,19,0.0,5.1,0.0,2.25
354,52674,20,0.4,5.02,-0.08,2.13
355,52674,21,-4.8,4.05,-0.97,1.7
356,52674,22,0.0,4.05,0.0,1.7
357,52674,23,-1.8,4.35,0.3,1.49
358,52674,24,0.0,4.35,0.0,1.49
359,52674,25,5.0,5.35,1.0,1.68
360,52558,14,0.0,7.09,0.0,2.08
361,52558,15,-4.3,6.11,-0.98,1.37
362,52558,16,0.0,6.11,0.0,1.37
363,52558,17,0.0,6.11,0.0,1.37
364,52558,18,0.0,6.11,0.0,1.37
365,52558,19,0.0,6.11,0.0,1.37
366,52558,20,0.0,6.11,0.0,1.37
367,52558,21,0.0,6.11,0.0,1.37
368,52558,22,0.0,6.11,0.0,1.37
369,52558,23,0.0,6.11,0.0,1.37
370,52558,24,0.0,6.11,0.0,1.37
371,52558,25,0.0,6.11,0.0,1.37
372,52950,14,0.0,6.56,0.0,3.32
373,52950,15,0.0,6.56,0.0,3.32
374,52950,16,0.0,6.56,0.0,3.32
375,52950,17,0.0,6.56,0.0,3.32
376,52950,18,0.0,6.56,0.0,3.32
377,52950,19,0.0,6.56,0.0,3.32
378,52950,20,0.0,6.56,0.0,3.32
379,52950,21,0.0,6.56,0.0,3.32
380,52950,22,0.0,6.56,0.0,3.32
381,52950,23,0.0,6.56,0.0,3.32
382,52950,24,0.0,6.56,0.0,3.32
383,52950,25,0.0,6.56,0.0,3.32
384,52190,14,0.0,11.51,0.0,4.41
385,52190,15,0.0,11.51,0.0,4.41
386,52190,16,0.0,9.95,-1.56,3.97
387,52190,17,2.5,10.31,0.36,3.84
388,52190,18,0.0,10.31,0.0,3.84
389,52190,19,0.0,10.31,0.0,3.84
390,52190,20,7.0,10.87,0.56,4.1
391,52190,21,0.0,10.87,0.0,4.1
392,52190,22,12.4,12.1,1.23,4.74
393,52190,23,3.5,10.77,-1.33,4.65
394,52190,24,2.2,10.49,-0.28,4.49
395,52190,25,0.0,10.49,0.0,4.49
396,52253,14,5.1,12.34,0.05,4.62
397,52253,15,2.2,11.87,-0.47,4.42
398,52253,16,0.0,11.87,0.0,4.42
399,52253,17,3.2,11.83,-0.04,4.33
400,52253,18,2.0,11.6,-0.23,4.16
401,52253,19,2.9,11.68,0.08,4.08
402,52253,20,0.0,11.68,0.0,4.08
403,52253,21,0.0,11.68,0.0,4.08
404,52253,22,10.1,12.92,1.24,4.46
405,52253,23,0.0,12.92,0.0,4.46
406,52253,24,0.0,12.92,0.0,4.46
407,52253,25,4.2,11.76,-1.16,4.44
408,37673,14,4.7,4.92,1.1,0.85
409,37673,15,0.9,4.36,-0.56,0.86
410,37673,16,0.7,4.25,-0.11,0.83
411,37673,17,-3.1,3.35,-0.9,0.27
412,37673,18,0.4,3.79,0.44,0.29
413,37673,19,1.8,4.02,0.23,0.46
414,37673,20,2.7,4.23,0.21,0.68
415,37673,21,1.7,4.13,-0.1,0.77
416,37673,22,0.0,4.13,0.0,0.77
417,37673,23,0.0,4.13,0.0,0.77
418,37673,24,0.8,3.91,-0.22,0.77
419,37673,25,-0.8,3.55,-0.36,0.65
420,60819,14,3.2,15.47,0.53,5.19
421,60819,15,5.0,15.79,0.32,5.18
422,60819,16,0.0,15.79,0.0,5.18
423,60819,17,6.6,15.9,0.11,5.28
424,60819,18,0.0,15.9,0.0,5.28
425,60819,19,0.0,15.9,0.0,5.28
426,60819,20,0.0,15.9,0.0,5.28
427,60819,21,3.2,14.98,-0.92,5.14
428,60819,22,-0.6,14.38,-0.6,4.78
429,60819,23,0.0,14.38,0.0,4.78
430,60819,24,6.1,15.21,0.83,4.86
431,60819,25,11.5,16.07,0.86,5.23
432,61188,14,19.1,18.43,0.48,7.65
433,61188,15,0.0,18.43,0.0,7.65
434,61188,16,9.2,17.07,-1.36,7.78
435,61188,17,2.3,15.98,-1.09,7.36
436,61188,18,6.9,16.75,0.77,7.33
437,61188,19,7.5,16.91,0.16,7.34
438,61188,20,9.7,17.36,0.45,7.49
439,61188,21,4.1,16.59,-0.77,7.29
440,61188,22,4.0,16.71,0.12,7.11
441,61188,23,12.3,18.19,1.48,7.38
442,61188,24,0.0,18.19,0.0,7.38
443,61188,25,7.9,17.27,-0.92,7.41
444,37688,14,-0.3,12.96,-0.27,5.16
445,37688,15,-3.3,12.18,-0.78,4.56
446,37688,16,0.0,12.18,0.0,4.56
447,37688,17,2.3,12.71,0.53,4.41
448,37688,18,-1.2,11.99,-0.72,4.06
449,37688,19,-0.3,11.93,-0.06,3.8
450,37688,20,-1.5,11.53,-0.4,3.51
451,37688,21,0.0,11.68,0.15,3.33
452,37688,22,3.4,12.3,0.62,3.33
453,37688,23,5.2,12.62,0.32,3.42
454,37688,24,-1.3,11.42,-1.2,3.21
455,37688,25,0.0,11.42,0.0,3.21
456,60791,14,0.0,4.08,0.0,1.5
457,60791,15,-2.5,3.15,-0.93,-0.5
458,60791,16,0.0,3.15,0.0,-0.5
459,60791,17,0.0,3.15,0.0,-0.5
460,60791,18,0.0,3.15,0.0,-0.5
461,60791,19,0.0,3.15,0.0,-0.5
462,60791,20,0.0,3.15,0.0,-0.5
463,60791,21,0.0,3.15,0.0,-0.5
464,60791,22,0.0,3.15,0.0,-0.5
465,60791,23,0.0,3.15,0.0,-0.5
466,60791,24,0.0,3.15,0.0,-0.5
467,60791,25,0.0,3.15,0.0,-0.5
468,60852,14,6.2,3.87,1.04,4.42
469,60852,15,0.0,3.87,0.0,4.42
470,60852,16,0.0,3.87,0.0,4.42
471,60852,17,2.4,3.39,-0.48,4.08
472,60852,18,0.0,3.39,0.0,4.08
473,60852,19,0.0,3.39,0.0,4.08
474,60852,20,8.7,4.56,1.17,4.74
475,60852,21,-0.9,3.09,-1.47,4.04
476,60852,22,0.8,3.37,0.28,3.68
477,60852,23,-0.8,3.07,-0.3,3.23
478,60852,24,-1.6,2.85,-0.22,2.79
479,60852,25,0.0,2.85,0.0,2.79
480,37694,14,5.5,8.43,-0.09,4.24
481,37694,15,2.5,8.02,-0.41,4.08
482,37694,16,3.9,8.26,0.24,4.07
483,37694,17,-3.1,7.0,-1.26,3.52
484,37694,18,0.0,7.37,0.37,3.27
485,37694,19,3.2,7.86,0.49,3.27
486,37694,20,5.6,8.32,0.46,3.42
487,37694,21,2.6,7.93,-0.39,3.37
488,37694,22,-1.3,7.29,-0.64,3.11
489,37694,23,0.0,7.29,0.0,3.11
490,37694,24,1.6,7.59,0.3,3.03
491,37694,25,5.8,8.24,0.65,3.17
492,60969,14,1.2,3.91,-0.36,1.66
493,60969,15,0.0,3.91,0.0,1.66
494,60969,16,0.0,3.91,0.0,1.66
495,60969,17,6.6,4.85,0.94,2.21
496,60969,18,1.9,4.19,-0.66,2.18
497,60969,19,-1.2,3.63,-0.56,1.87
498,60969,20,0.0,3.63,0.0,1.87
499,60969,21,0.0,3.63,0.0,1.87
500,60969,22,1.5,4.0,0.37,1.84
501,60969,23,0.0,4.0,0.0,1.84
502,60969,24,1.9,4.03,0.03,1.84
503,60969,25,-1.5,3.4,-0.63,1.6
504,37788,14,0.0,3.31,0.0,-2.3
505,37788,15,0.0,3.31,0.0,-2.3
506,37788,16,0.0,3.31,0.0,-2.3
507,37788,17,0.0,3.31,0.0,-2.3
508,37788,18,0.0,3.31,0.0,-2.3
509,37788,19,0.0,3.31,0.0,-2.3
510,37788,20,-2.0,2.6,-0.71,-2.15
511,37788,21,3.7,3.56,0.96,-0.2
512,37788,22,11.5,5.13,1.57,2.73
513,37788,23,2.0,3.73,-1.4,2.58
514,37788,24,11.0,5.37,1.64,3.98
515,37788,25,7.0,4.9,-0.47,4.41
516,37701,14,-0.6,5.48,-0.86,3.33
517,37701,15,1.0,5.69,0.21,3.0
518,37701,16,0.0,5.69,0.0,3.0
519,37701,17,0.0,5.69,0.0,3.0
520,37701,18,0.0,5.69,0.0,3.0
521,37701,19,0.0,5.69,0.0,3.0
522,37701,20,0.0,5.69,0.0,3.0
523,37701,21,-0.9,5.03,-0.66,2.51
524,37701,22,-0.4,5.09,0.06,2.19
525,37701,23,5.3,6.06,0.97,2.5
526,37701,24,-0.9,5.02,-1.04,2.19
527,37701,25,0.0,5.02,0.0,2.19
528,62974,14,0.0,0.75,0.0,-1.08
529,62974,15,0.0,0.75,0.0,-1.08
530,62974,16,0.0,0.75,0.0,-1.08
531,62974,17,0.0,0.75,0.0,-1.08
532,62974,18,0.0,0.75,0.0,-1.08
533,62974,19,0.0,0.75,0.0,-1.08
534,62974,20,0.0,0.75,0.0,-1.08
535,62974,21,0.0,0.75,0.0,-1.08
536,62974,22,0.5,0.78,0.03,-0.82
537,62974,23,0.0,0.78,0.0,-0.82
538,62974,24,0.0,0.78,0.0,-0.82
539,62974,25,0.0,0.78,0.0,-0.82
540,63172,14,,,,
541,63172,15,,,,
542,63172,16,,,,
543,63172,17,,,,
544,63172,18,,,,
545,63172,19,,,,
546,63172,20,,,,
547,63172,21,0.0,4.0,0.0,0.0
548,63172,22,0.0,4.0,0.0,0.0
549,63172,23,0.0,4.0,0.0,0.0
550,63172,24,6.9,5.25,1.25,6.9
551,63172,25,3.2,5.05,-0.2,5.05
552,38001,14,0.0,2.08,0.0,-1.0
553,38001,15,0.0,2.08,0.0,-1.0
554,38001,16,0.0,2.08,0.0,-1.0
555,38001,17,0.0,2.08,0.0,-1.0
556,38001,18,0.0,2.08,0.0,-1.0
557,38001,19,0.0,2.08,0.0,-1.0
558,38001,20,0.0,2.08,0.0,-1.0
559,38001,21,0.0,2.08,0.0,-1.0
560,38001,22,0.0,2.08,0.0,-1.0
561,38001,23,0.0,2.08,0.0,-1.0
562,38001,24,0.0,2.08,0.0,-1.0
563,38001,25,0.0,2.08,0.0,-1.0
564,63110,14,0.0,4.44,0.0,0.8
565,63110,15,0.0,4.44,0.0,0.8
566,63110,16,0.0,4.44,0.0,0.8
567,63110,17,0.0,4.44,0.0,0.8
568,63110,18,-3.0,3.75,-0.69,0.26
569,63110,19,0.0,3.75,0.0,0.26
570,63110,20,0.0,3.75,0.0,0.26
571,63110,21,0.0,3.75,0.0,0.26
572,63110,22,15.7,6.91,3.16,2.19
573,63110,23,0.0,6.91,0.0,2.19
574,63110,24,0.0,6.91,0.0,2.19
575,63110,25,0.0,6.91,0.0,2.19
576,63194,14,0.0,5.58,0.0,3.53
577,63194,15,0.0,5.58,0.0,3.53
578,63194,16,2.1,6.38,0.8,3.42
579,63194,17,0.0,6.38,0.0,3.42
580,63194,18,0.0,6.38,0.0,3.42
581,63194,19,-1.2,5.66,-0.72,3.09
582,63194,20,3.2,6.34,0.68,3.1
583,63194,21,0.8,5.99,-0.35,2.96
584,63194,22,4.5,6.69,0.7,3.05
585,63194,23,1.7,6.26,-0.43,2.98
586,63194,24,10.1,7.75,1.49,3.35
587,63194,25,-0.9,5.95,-1.8,3.14
588,62977,14,-2.0,7.44,-0.97,2.21
589,62977,15,2.9,8.2,0.76,2.28
590,62977,16,0.0,8.2,0.0,2.28
591,62977,17,1.3,7.8,-0.4,2.19
592,62977,18,-1.5,7.23,-0.57,1.88
593,62977,19,9.1,9.04,1.81,2.44
594,62977,20,0.4,7.66,-1.38,2.29
595,62977,21,4.4,8.37,0.71,2.43
596,62977,22,0.5,7.79,-0.58,2.31
597,62977,23,-1.0,7.45,-0.34,2.12
598,62977,24,-3.4,6.88,-0.57,1.81
599,62977,25,0.0,6.88,0.0,1.81
600,63178,14,-2.5,4.9,-0.38,1.38
